country,day,flag_tsunami,id,location_name,month,region_code,Regions,state,year,Damage ($ Millions),damage_description,deaths_description,eq_mag_mb,eq_mag_mfa,eq_mag_ml,eq_mag_ms,eq_mag_mw,eq_mag_unk,focal_depth,hour,houses_damaged,houses_damaged_description,houses_destroyed_description,injuries_description,Intensity,latitude,longitude,Magnitude,minute,missing_description,Number of deaths,Number of Houses Destroyed,Number of Injuries,Number of Missing Persons,second,total_damage_description,total_damage_millions_dollars,total_deaths,total_deaths_description,total_houses_damaged,total_houses_damaged_description,total_houses_destroyed,total_houses_destroyed_description,total_injuries,total_injuries_description,total_missing,total_missing_description
CANADA,22,Y,10022,CANADA:  BRITISH COLUMBIA,3,North America and Hawaii,North America and Hawaii,BC,1938,0,0,0,0,0,0,6.3,0,0,16,15,0,0,0,0,0,52.2,-131.9,6.3,22,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,22,Y,3921,CANADA:  QUEEN CHARLOTTE ISLANDS,8,North America and Hawaii,North America and Hawaii,0,1949,0,0,0,0,0,0,8.1,8.1,0,25,4,0,0,0,0,0,53.62,-133.27,8.1,1,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,24,N,4539,"CANADA:  QUEEN CHARLOTTE ISLANDS, BRITISH COLOMBIA",6,North America and Hawaii,North America and Hawaii,0,1970,0,0,0,6.5,0,0,7.5,0,0,12,13,0,0,0,0,0,51.8,-131,7.5,9,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,25,N,5183,"CANADA:  QUEBEC:  SAGUENAY, QUEBEC CITY",11,North America and Hawaii,North America and Hawaii,0,1988,0,2,0,5.9,0,0,5.8,0,0,29,23,0,0,0,0,7,48.117,-71.183,5.8,46,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,12,Y,10203,CANADA:  QUEEN CHARLOTTE ISLANDS,10,North America and Hawaii,North America and Hawaii,BC,2001,0,0,0,5.6,0,0,5.8,6.1,0,20,5,0,0,0,0,0,52.63,-132.2,6.1,2,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,2,Y,7403,CANADA:  VANCOUVER ISLAND,11,North America and Hawaii,North America and Hawaii,BC,2004,0,0,0,5.8,0,0,6.4,6.6,0,10,10,0,0,0,0,0,49.277,-128.772,6.6,2,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,1,Y,10247,ALASKA:  SKAGWAY; CANADA:  BRITISH COLUMBIA,5,North America and Hawaii,North America and Hawaii,0,2017,0,0,0,0,0,0,0,6.2,0,1,12,0,0,0,0,0,59.852,-136.677,6.2,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,7,N,3341,"FRANCE:  CAURO,COTI-CHIAVARI",2,Northern and Western Europe,Northern and Western Europe,0,1928,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,5,N,4184,"FRANCE:  ST PAUL D'UBAYE,JAUSIERS,CEILLAC,VARS",4,Northern and Western Europe,Northern and Western Europe,0,1959,0,2,0,0,0,0,0,0,5.5,0,0,0,0,0,0,8,44,6.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,25,N,4263,"FRANCE:  CORRENCON,CHATEAU-BERNARD,LE GUA,RENCUREL",4,Northern and Western Europe,Northern and Western Europe,0,1962,0,2,0,0,0,0,0,0,5.3,0,0,0,0,0,0,8,45,5.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,7,N,4612,"FRANCE:  LABOIRIE, ARCEAU, SAINT-PIERRE D'OLERON",9,Northern and Western Europe,Northern and Western Europe,0,1972,0,2,0,0,0,0,5.3,0,5.6,33,22,0,0,0,0,8,46,-1.1,5.3,26,0,0,0,0,0,57.9,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,1,N,3321,GREECE:  OETYLOS (LACONIA),7,Southern Europe,Southern Europe,0,1927,0,0,0,0,0,0,7.3,0,0,120,8,0,0,0,0,10,36.75,22.75,7.3,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,24,Y,7776,GREECE:  AEGEAN SEA,4,Southern Europe,Southern Europe,0,1928,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,38,23.5,5,14,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,25,Y,8217,GREECE,4,Southern Europe,Southern Europe,0,1928,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,6,38,23,5.2,31,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,14,N,3406,GREECE:  AITANIA-VATHIA (CRETE),2,Southern Europe,Southern Europe,0,1930,0,0,2,0,0,0,0,0,6.7,130,18,0,0,0,0,11,35.8,24.8,6.7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,4,N,3440,GREECE:  CORINTH-ISTHMIA (CORINTHIA),1,Southern Europe,Southern Europe,0,1931,0,0,2,0,0,0,0,0,5.3,0,0,0,0,0,0,8,38,23,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,8,N,3454,GREECE,3,Southern Europe,Southern Europe,0,1931,0,0,0,0,0,0,6.9,0,0,120,1,0,0,0,0,10,41,22.5,6.9,50,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,29,N,3503,GREECE:  CHALKIDIKI,9,Southern Europe,Southern Europe,0,1932,0,0,0,0,0,0,0,0,6.2,0,3,0,0,0,0,11,40.5,23.8,6.2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,23,Y,3518,GREECE:  DODECANESE ISLANDS,4,Southern Europe,Southern Europe,0,1933,0,0,0,0,0,0,0,0,6.4,16,5,0,0,0,0,10,36.8,27.2,6.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,25,N,3541,GREECE:  NEAPOLIS-ANOGNIA (CRETE),2,Southern Europe,Southern Europe,0,1935,0,0,2,0,0,0,0,0,6.7,0,2,0,0,0,0,8,35.8,25,6.7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,30,N,3781,GREECE:  KAMPOS (LACONIA),7,Southern Europe,Southern Europe,0,1944,0,0,0,0,0,0,0,0,5.7,8,4,0,0,0,0,10,36.7,22.5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,22,Y,3873,GREECE:  VASILIKI (LEUKAS),4,Southern Europe,Southern Europe,0,1948,0,3,1,0,0,0,0,6.5,0,15,10,2022,4,3,1,10,38.532,20.425,6.5,42,0,2,244,45,0,47.1,0,0,2,1,2022,4,244,3,45,1,0,0
GREECE,30,N,3886,GREECE:  TSOUKALADES-KALAMITSI (LEUKAS),6,Southern Europe,Southern Europe,0,1948,0,2,1,0,0,0,0,0,6.4,33,12,0,0,0,0,11,38.5,20.5,6.4,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,9,Y,7779,GRFECE:  OFF WEST COAST,2,Southern Europe,Southern Europe,0,1949,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,38.2,20,0,28,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,11,N,4026,GREECE:  ASPROGERAKAS (KEPHALLENIA),8,Southern Europe,Southern Europe,0,1953,0,0,0,0,0,0,6.8,0,0,33,3,0,0,0,0,9,38.1,20.6,6.8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,20,N,4044,GREECE,4,Southern Europe,Southern Europe,0,1954,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,39.8,22.1,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,30,N,4046,GREECE:  SOPHADES (KARDITSA),4,Southern Europe,Southern Europe,0,1954,3.15,2,1,0,0,0,0,0,7,0,13,0,0,0,0,10,39.3,22.2,7,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,13,N,4069,GREECE:  S,4,Southern Europe,Southern Europe,0,1955,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,37.5,22,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,21,N,4075,GREECE:  AEGEAN SEA,4,Southern Europe,Southern Europe,0,1955,0,3,1,0,0,0,0,0,6,0,7,0,0,0,0,10,39.5,23,6,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,9,Y,7771,GREECE:  AEGEAN SEA,7,Southern Europe,Southern Europe,0,1956,0,0,0,0,0,0,6.8,0,0,0,3,0,0,0,0,0,36.8,25.2,6.8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,2,Y,4108,GREECE:  VOLOS-AGRIA (MAGNESIA),11,Southern Europe,Southern Europe,0,1956,0,0,2,0,0,0,0,0,5.7,0,16,0,0,0,0,8,39.5,23,5.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,26,N,4228,GREECE-ALBANIA,5,Southern Europe,Southern Europe,0,1960,0,2,1,0,0,0,0,0,6.5,0,5,0,0,0,0,0,40,20,6.5,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,28,Y,7770,GREECE:  AEGEAN SEA,5,Southern Europe,Southern Europe,0,1962,0,0,0,0,0,0,4.5,0,0,0,22,0,0,0,0,5,39.8,25,4.5,57,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,28,N,4273,GREECE:  S,8,Southern Europe,Southern Europe,0,1962,0,2,1,0,0,0,0,0,6.8,100,10,0,0,0,0,0,37.8,22.9,6.8,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,14,N,4278,GREECE:  AEGEAN SEA; TURKEY:  BALIKESIR,9,Southern Europe,Southern Europe,0,1962,0,2,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,39.6,23.3,5.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,31,N,4349,GREECE,3,Southern Europe,Southern Europe,0,1965,0,2,1,0,0,0,0,0,7.1,78,9,0,0,0,0,10,38.6,22.4,7.1,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,4,N,4387,GREECE,1,Southern Europe,Southern Europe,0,1967,0,2,0,0,0,0,0,0,6,10,5,0,0,0,0,0,38.4,22,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,1,N,4398,GREECE,5,Southern Europe,Southern Europe,0,1967,5,2,1,0,0,0,0,0,5.9,55,7,0,0,0,0,0,39.5,21.2,5.9,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,13,N,4613,"GREECE:  CORINTHIA, ARCADIA",9,Southern Europe,Southern Europe,0,1972,0,2,0,0,0,0,6,0,6.2,83,4,0,0,0,0,8,37.9,22.4,6,13,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,17,N,4614,"GREECE: LIXOURI, CHAVRIATA, DAMOULIANATA,KOUVALATA",9,Southern Europe,Southern Europe,0,1972,0,2,0,5.6,0,0,6.3,0,6.4,33,14,0,0,1,0,7,38.3,20.3,6.3,7,0,0,40,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,4,N,4647,"GREECE:  LEUKAS ISLAND, PREVEZA, VONITSA",11,Southern Europe,Southern Europe,0,1973,0,2,0,5.8,0,0,5.5,0,5.8,8,15,0,0,0,0,8,38.9,20.44,5.5,52,0,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,29,N,4650,"GREECE:  CRETE, PALAEOCHORA, CHANIA",11,Southern Europe,Southern Europe,0,1973,0,2,0,5.7,0,0,5.6,0,6.1,26,10,0,0,0,0,8,35.18,23.8,5.6,57,0,0,0,0,0,42.7,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,23,N,4802,"GREECE:  THESSALONIKI, VOLVI, LANGADAS",5,Southern Europe,Southern Europe,0,1978,0,2,0,5.7,0,0,5.6,0,5.6,10,23,0,0,0,1,7,40.759,23.268,5.6,34,0,0,0,2,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,15,Y,7282,GREECE: CRETE,5,Southern Europe,Southern Europe,0,1979,0,0,0,5.6,0,5.4,5.6,0,0,33,6,0,0,0,0,0,34.53,24.437,5.6,59,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,12,N,4884,GREECE:  VOLOS,7,Southern Europe,Southern Europe,0,1980,5,2,1,4,0,3.6,0,0,0,10,5,0,0,0,0,0,39.203,22.729,4,32,0,1,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,17,Y,7283,GREECE: IONIAN SEA,1,Southern Europe,Southern Europe,0,1983,0,0,0,6.1,0,0,7.2,0,0,14,12,0,0,0,0,0,38.026,20.228,7.2,41,0,0,0,0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,13,N,5108,"GREECE:  KALAMI, LAKONIA, ZAKINTHOS",9,Southern Europe,Southern Europe,0,1986,5,2,1,6,0,0,5.8,0,0,11,17,0,0,4,3,10,37.014,22.176,5.8,24,0,20,1500,300,0,31.4,0,0,20,1,0,0,1500,4,300,3,0,0
GREECE,16,N,5172,"GREECE:  IONIAN SEA:  KILINI, VARTHOLOMION",10,Southern Europe,Southern Europe,0,1988,0,2,0,5.5,0,0,5.8,0,0,25,12,0,0,0,0,8,37.938,20.932,5.8,34,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,14,N,5358,GREECE:  PATRAS,7,Southern Europe,Southern Europe,0,1993,0,1,0,5.3,0,0,5.5,5.6,0,23,12,0,0,0,0,0,38.224,21.756,5.6,31,0,0,0,0,0,49.4,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,18,N,5477,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",11,Southern Europe,Southern Europe,0,1997,0,1,0,5.9,0,0,6.4,6.6,0,33,13,0,0,0,0,0,37.57,20.656,6.6,7,0,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,5,Y,7301,GREECE:  CRETE,4,Southern Europe,Southern Europe,0,2000,0,0,0,5.3,0,0,5.4,5.5,0,38,4,0,0,0,0,0,34.22,25.69,5.5,36,0,0,0,0,0,58.8,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,1,Y,10419,GREECE:  CRETE,7,Southern Europe,Southern Europe,0,2009,0,0,0,6.1,0,0,6.3,6.4,0,19,9,0,0,0,0,2,34.164,25.471,6.4,30,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,2,Y,10490,GREECE:  CRETE,5,Southern Europe,Southern Europe,0,2020,0,0,0,0,0,0,0,6.6,0,17,12,0,0,0,0,7,34.205,25.712,6.6,51,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,30,N,3172,MEXICO:  NEAR COAST OF JALISCO,4,North America and Hawaii,North America and Hawaii,0,1921,0,0,0,0,0,0,0,0,7.7,0,11,0,0,0,0,0,19.7,-104.3,7.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,10,N,3342,"MEXICO:  OAXACA,COLIMA,PUEBLA,GUERRERO,MORELOS",2,North America and Hawaii,North America and Hawaii,0,1928,0,3,0,0,0,0,0,0,7.7,100,4,0,0,0,0,0,17.8,-97.6,7.7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,22,Y,3348,MEXICO:  OAXACA,3,North America and Hawaii,North America and Hawaii,0,1928,0,0,0,0,0,0,7.7,0,0,60,4,0,0,0,0,0,15.67,-96.1,7.7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,9,N,3376,MEXICO:  OAXACA,10,North America and Hawaii,North America and Hawaii,0,1928,0,0,0,0,0,0,7.6,0,0,60,3,0,0,0,0,0,16,-97,7.6,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,15,N,3441,MEXICO:  OAXACA,1,North America and Hawaii,North America and Hawaii,0,1931,0,0,0,0,0,0,0,0,7.9,50,1,0,0,0,0,10,16.1,-96.8,7.9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,14,N,3564,"MEXICO:  TUXTLA GUTIERREZ,GUERRERO,MEXICO CITY",12,North America and Hawaii,North America and Hawaii,0,1935,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,-93.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,26,N,3595,"MEXICO:  CENTRAL, PUEBLA:  ESPERANZA, VERACRUZ",7,North America and Hawaii,North America and Hawaii,0,1937,0,2,1,0,0,0,0,0,7.7,0,3,0,0,0,0,0,18.8,-97.5,7.7,48,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,5,N,3601,"MEXICO:  CHILPANCINGO,TIXTLA",10,North America and Hawaii,North America and Hawaii,0,1937,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,-99.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,23,N,3603,MEXICO:  GUERRERO:  OMETEPEC,12,North America and Hawaii,North America and Hawaii,0,1937,0,0,1,0,0,0,0,0,7.5,60,13,0,0,0,0,0,16.7,-98.5,7.5,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,2,N,3608,MEXICO:  OMETEPEC,1,North America and Hawaii,North America and Hawaii,0,1938,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16.1,-98.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,28,N,3622,MEXICO:  TELOLOAPAN,6,North America and Hawaii,North America and Hawaii,0,1938,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,-99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,15,N,3678,"MEXICO:  MICHOACAN, COLIMA, JALISCO",4,North America and Hawaii,North America and Hawaii,0,1941,0,0,0,0,0,0,0,0,7.9,60,19,0,0,0,0,7,18.9,-102.9,7.9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,12,N,3717,MEXICO:  JUCHITAN,11,North America and Hawaii,North America and Hawaii,0,1942,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,22,N,3737,MEXICO:  GUERRERO: PARICUTIN VOLCANO FORMS,2,North America and Hawaii,North America and Hawaii,0,1943,0,3,1,0,0,0,0,0,7.5,60,9,0,0,0,0,7,16.7,-101.5,7.5,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,17,N,3957,MEXICO:  GUERRERO,11,North America and Hawaii,North America and Hawaii,0,1950,0,2,0,0,0,0,0,0,6.8,0,19,0,0,0,0,11,16.5,-100.4,6.8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,9,N,3973,MEXICO:  OAXACA:  MIAHIATLAN,7,North America and Hawaii,North America and Hawaii,0,1951,0,2,1,0,0,0,0,0,6.2,50,0,0,0,0,0,0,16.1,-96.8,6.2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,5,N,4039,MEXICO:  CHIAPAS,2,North America and Hawaii,North America and Hawaii,0,1954,17,3,1,0,0,0,0,0,6.2,100,15,0,0,0,0,0,17.3,-92.6,6.2,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,24,N,4194,MEXICO:  OAXACA;,5,North America and Hawaii,North America and Hawaii,0,1959,0,3,0,0,0,0,0,0,6.8,100,19,0,0,0,0,0,17,-96.3,6.8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,6,N,4326,MEXICO:  GUERRERO,7,North America and Hawaii,North America and Hawaii,0,1964,0,3,2,0,0,0,0,0,7.4,100,7,0,0,0,0,0,18.3,-100.4,7.4,22,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,2,N,4451,"MEXICO:  OAXACA, GUERRERO",8,North America and Hawaii,North America and Hawaii,0,1968,2.4,2,1,0,0,0,0,0,7.5,36,14,0,0,0,0,7,16.5,-97.8,7.5,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,25,Y,4465,MEXICO-GUATEMALA:  S CHIAPAS,9,North America and Hawaii,North America and Hawaii,0,1968,0,2,1,0,0,0,0,0,5.7,114,10,0,0,0,0,0,15.5,-92.7,5.7,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,28,N,4642,"MEXICO:  VERACRUZ, MEXICO CITY",8,North America and Hawaii,North America and Hawaii,0,1973,0,3,3,6.2,0,0,0,0,7.2,84,9,0,0,0,0,7,18.27,-96.6,6.2,50,0,600,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,7,N,4727,MEXICO:  MEXICO CITY,6,North America and Hawaii,North America and Hawaii,0,1976,0,2,0,6.1,0,0,6.4,0,6.4,45,14,0,0,0,0,0,17.4,-100.64,6.4,26,0,0,0,0,0,39.1,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,19,N,4795,MEXICO:  ACAPULCO,3,North America and Hawaii,North America and Hawaii,0,1978,0,2,1,5.8,0,0,6.6,0,6.5,36,1,0,0,0,1,0,17.03,-99.74,6.6,39,0,1,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,25,Y,4932,MEXICO:  MICHOACAN: LAZARO CARDENAS,10,North America and Hawaii,North America and Hawaii,0,1981,0,3,1,6.2,0,0,7.3,0,0,33,3,0,0,0,0,0,18.048,-102.084,7.3,22,0,9,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,25,N,5194,"MEXICO:  MEXICO CITY, ACAPULCO",4,North America and Hawaii,North America and Hawaii,0,1989,0,2,1,6.2,0,0,6.8,0,0,19,14,0,0,0,0,6,16.773,-99.328,6.8,29,0,3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,25,Y,6497,MEXICO:  OFF COAST OF GUERRERO,2,North America and Hawaii,North America and Hawaii,0,1996,0,0,0,6.1,0,0,6.9,7.1,0,21,3,0,0,0,0,0,15.978,-98.07,7.1,8,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,11,N,5444,"MEXICO:  MICHOACAN, ARTEAGA",1,North America and Hawaii,North America and Hawaii,0,1997,0,2,1,6.5,0,0,6.9,7.2,0,33,20,0,0,0,0,0,18.219,-102.756,7.2,28,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,10,N,7370,GULF OF MEXICO,9,Caribbean,Caribbean,0,2006,0,0,0,5.9,0,0,5.5,5.8,0,14,14,0,0,0,0,0,26.319,-86.606,5.8,56,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,30,N,9767,MEXICO:  SAN ANDRES HUAXPALTEPEC,6,North America and Hawaii,North America and Hawaii,0,2010,0,0,1,5.9,0,0,6,6.2,0,20,7,0,0,0,0,0,16.396,-97.782,6.2,22,0,1,0,0,0,27.6,0,0,1,1,0,0,0,0,0,0,0,0
MEXICO,17,N,10350,MEXICO:  COCOTITLAN,12,North America and Hawaii,North America and Hawaii,0,2015,0,0,1,0,0,0,0,6.6,0,85,19,0,0,0,0,5,15.802,-93.633,6.6,49,0,2,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0
PANAMA,30,Y,10123,PANAMA,4,Central America,Central America,0,1950,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,6.5,-83,0,49,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
PANAMA,26,N,4268,PANAMA,7,Central America,Central America,0,1962,0,2,0,0,0,0,7.4,0,0,21,8,0,0,0,0,0,7.5,-82,7.4,14,0,0,0,0,0,41.8,0,0,0,0,0,0,0,0,0,0,0,0
POLAND,22,N,10390,POLAND:  RYDULTOWY,1,Northern and Western Europe,Northern and Western Europe,0,2019,0,0,1,0,0,3.4,0,0,0,10,22,0,0,0,1,0,50.08,18.39,3.4,35,0,1,0,8,0,31,0,0,1,1,0,0,0,0,8,1,0,0
POLAND,1,N,10421,POLAND:  KATOWICE,7,Northern and Western Europe,Northern and Western Europe,0,2019,0,0,1,2.3,0,2.8,3.1,0,0,0,12,0,0,0,1,0,50.287,18.997,3.1,12,0,3,0,6,0,6.8,0,0,3,1,0,0,0,0,6,1,0,0
RUSSIA,24,N,3201,RUSSIA:  KURIL ISLANDS,10,Kamchatka and Kuril Islands,Kamchatka and Kuril Islands,0,1922,0,1,0,0,0,0,0,0,7.5,90,21,0,0,0,0,0,47,151.8,7.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIA,24,N,3215,RUSSIA:  KAMCHATKA PENINSULA,2,Kamchatka and Kuril Islands,Kamchatka and Kuril Islands,0,1923,0,1,0,0,0,0,0,0,7.7,20,7,0,0,0,0,0,55,162.4,7.7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIA,15,Y,6288,RUSSIA:  SAKHALIN ISLAND,3,Kamchatka and Kuril Islands,Kamchatka and Kuril Islands,0,1924,0,0,0,0,0,0,6.9,6.8,0,15,10,0,0,0,0,0,49.179,142.436,6.8,31,0,0,0,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIA,30,N,3248,RUSSIA:  KURIL ISLANDS,6,Kamchatka and Kuril Islands,Kamchatka and Kuril Islands,0,1924,0,0,0,7.2,0,0,7.6,0,0,120,15,0,0,0,0,0,44.737,147.416,7.6,44,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIA,28,Y,6303,RUSSIA:  KAMCHATKA,12,Kamchatka and Kuril Islands,Kamchatka and Kuril Islands,0,1927,0,0,0,0,0,0,7.3,7.5,0,35,18,0,0,0,0,0,55.663,160.039,7.5,20,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIA,13,N,3381,RUSSIA:  KURIL ISLANDS,1,Kamchatka and Kuril Islands,Kamchatka and Kuril Islands,0,1929,0,0,0,0,0,0,0,0,7.7,140,0,0,0,0,0,7,49.8,154.8,7.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIA,11,N,3558,RUSSIA:  KURIL ISLANDS,9,Kamchatka and Kuril Islands,Kamchatka and Kuril Islands,0,1935,0,0,0,0,0,0,0,0,7.6,55,14,0,0,0,0,0,43,146.5,7.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
